doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
964,30,0.002942146035,0.00294214603491127,0.000000e+00
965,30,0.002942146035,0.00294214603491127,0.000000e+00
966,26,-0.01174412016,-0.0117441201582551,0.000000e+00
967,8,-0.03018854745,-0.0301885474473238,0.000000e+00
968,63,0.02701722272,0.0270172227174044,0.000000e+00
969,53,0.0135398889,0.0135398888960481,0.000000e+00
970,30,0.002942146035,0.00294214603491127,0.000000e+00
971,23,0.0121689029,0.0121689029037952,0.000000e+00
972,28,-0.007856901735,-0.00785690173506737,0.000000e+00
973,26,-0.01174412016,-0.0117441201582551,0.000000e+00
974,0,-0.0251794979,-0.025179497897625,0.000000e+00
975,24,-0.02248527855,-0.0224852785468102,0.000000e+00
976,12,-0.01635233127,-0.0163523312658072,0.000000e+00
977,31,0.0127569912,0.0127569912001491,0.000000e+00
978,24,-0.02248527855,-0.0224852785468102,0.000000e+00
979,23,0.0121689029,0.0121689029037952,0.000000e+00
980,61,0.01604051143,0.0160405114293098,0.000000e+00
981,63,0.02701722272,0.0270172227174044,0.000000e+00
982,63,0.02701722272,0.0270172227174044,0.000000e+00
983,30,0.002942146035,0.00294214603491127,0.000000e+00
984,31,0.0127569912,0.0127569912001491,0.000000e+00
985,30,0.002942146035,0.00294214603491127,0.000000e+00
986,45,0.004995354451,0.00499535445123911,0.000000e+00
987,61,0.01604051143,0.0160405114293098,0.000000e+00
988,30,0.002942146035,0.00294214603491127,0.000000e+00
989,31,0.0127569912,0.0127569912001491,0.000000e+00
990,31,0.0127569912,0.0127569912001491,0.000000e+00
991,31,0.0127569912,0.0127569912001491,0.000000e+00
992,12,-0.01635233127,-0.0163523312658072,0.000000e+00
993,31,0.0127569912,0.0127569912001491,0.000000e+00
994,24,-0.02248527855,-0.0224852785468102,0.000000e+00
995,18,-0.009198909625,-0.00919890962541103,0.000000e+00
996,24,-0.02248527855,-0.0224852785468102,0.000000e+00
997,30,0.002942146035,0.00294214603491127,0.000000e+00
998,31,0.0127569912,0.0127569912001491,0.000000e+00
999,45,0.004995354451,0.00499535445123911,0.000000e+00
