tree,level,leaf,left_count,right_count
21,4,0,936977,7975
21,4,1,0,0
21,4,2,0,0
21,4,3,0,0
21,4,4,0,7995
21,4,5,0,0
21,4,6,0,0
21,4,7,0,0
21,4,8,0,0
21,4,9,0,0
21,4,10,0,0
21,4,11,0,0
21,4,12,0,31259
21,4,13,0,0
21,4,14,0,7861
21,4,15,0,7933
21,5,0,928914,8063
21,5,1,0,0
21,5,2,0,0
21,5,3,0,0
21,5,4,0,0
21,5,5,0,0
21,5,6,0,0
21,5,7,0,0
21,5,8,0,0
21,5,9,0,0
21,5,10,0,0
21,5,11,0,0
21,5,12,0,0
21,5,13,0,0
21,5,14,0,0
21,5,15,0,0
21,5,16,0,7975
21,5,17,0,0
21,5,18,0,0
21,5,19,0,0
21,5,20,0,7995
21,5,21,0,0
21,5,22,0,0
21,5,23,0,0
21,5,24,0,0
21,5,25,0,0
21,5,26,0,0
21,5,27,0,0
21,5,28,0,31259
21,5,29,0,0
21,5,30,0,7861
21,5,31,0,7933
22,0,0,992067,7933
22,1,0,984206,7861
22,1,1,0,7933
22,2,0,976341,7865
22,2,1,0,0
22,2,2,0,7861
22,2,3,0,7933
22,3,0,968499,7842
22,3,1,0,0
22,3,2,0,0
22,3,3,0,0
22,3,4,0,7865
22,3,5,0,0
22,3,6,0,7861
22,3,7,0,7933
22,4,0,960658,7841
22,4,1,0,0
22,4,2,0,0
22,4,3,0,0
22,4,4,0,0
22,4,5,0,0
22,4,6,0,0
22,4,7,0,0
22,4,8,0,7842
22,4,9,0,0
22,4,10,0,0
22,4,11,0,0
22,4,12,0,7865
22,4,13,0,0
22,4,14,0,7861
22,4,15,0,7933
22,5,0,952947,7711
22,5,1,0,0
22,5,2,0,0
22,5,3,0,0
22,5,4,0,0
22,5,5,0,0
22,5,6,0,0
22,5,7,0,0
22,5,8,0,0
22,5,9,0,0
22,5,10,0,0
22,5,11,0,0
22,5,12,0,0
22,5,13,0,0
22,5,14,0,0
22,5,15,0,0
22,5,16,0,7841
22,5,17,0,0
22,5,18,0,0
22,5,19,0,0
22,5,20,0,0
22,5,21,0,0
22,5,22,0,0
22,5,23,0,0
22,5,24,0,7842
22,5,25,0,0
22,5,26,0,0
22,5,27,0,0
22,5,28,0,7865
22,5,29,0,0
22,5,30,0,7861
22,5,31,0,7933
23,0,0,928914,71086
23,1,0,921081,7833
23,1,1,0,71086
23,2,0,913228,7853
23,2,1,0,0
23,2,2,0,7833
23,2,3,0,71086
23,3,0,905269,7959
23,3,1,0,0
23,3,2,0,0
23,3,3,0,0
23,3,4,0,7853
23,3,5,0,0
23,3,6,0,7833
23,3,7,0,71086
23,4,0,897371,7898
23,4,1,0,0
23,4,2,0,0
23,4,3,0,0
23,4,4,0,0
23,4,5,0,0
23,4,6,0,0
23,4,7,0,0
23,4,8,0,7959
23,4,9,0,0
23,4,10,0,0
23,4,11,0,0
23,4,12,0,7853
23,4,13,0,0
23,4,14,0,7833
23,4,15,0,71086
23,5,0,889471,7900
23,5,1,0,0
23,5,2,0,0
23,5,3,0,0
23,5,4,0,0
23,5,5,0,0
23,5,6,0,0
23,5,7,0,0
23,5,8,0,0
23,5,9,0,0
23,5,10,0,0
23,5,11,0,0
23,5,12,0,0
23,5,13,0,0
23,5,14,0,0
23,5,15,0,0
23,5,16,0,7898
23,5,17,0,0
23,5,18,0,0
23,5,19,0,0
23,5,20,0,0
23,5,21,0,0
23,5,22,0,0
23,5,23,0,0
23,5,24,0,7959
23,5,25,0,0
23,5,26,0,0
23,5,27,0,0
23,5,28,0,7853
23,5,29,0,0
23,5,30,0,7833
23,5,31,0,71086
24,0,0,992067,7933
24,1,0,984206,7861
24,1,1,0,7933
24,2,0,976341,7865
24,2,1,0,0
24,2,2,0,7861
24,2,3,0,7933
24,3,0,968499,7842
24,3,1,0,0
24,3,2,0,0
24,3,3,0,0
24,3,4,0,7865
24,3,5,0,0
24,3,6,0,7861
24,3,7,0,7933
24,4,0,944952,23547
24,4,1,0,0
24,4,2,0,0
24,4,3,0,0
24,4,4,0,0
24,4,5,0,0
24,4,6,0,0
24,4,7,0,0
24,4,8,0,7842
24,4,9,0,0
24,4,10,0,0
24,4,11,0,0
24,4,12,0,7865
24,4,13,0,0
24,4,14,0,7861
24,4,15,0,7933
24,5,0,936977,7975
24,5,1,0,0
24,5,2,0,0
24,5,3,0,0
24,5,4,0,0
24,5,5,0,0
24,5,6,0,0
24,5,7,0,0
24,5,8,0,0
24,5,9,0,0
24,5,10,0,0
24,5,11,0,0
24,5,12,0,0
24,5,13,0,0
24,5,14,0,0
24,5,15,0,0
24,5,16,0,23547
24,5,17,0,0
24,5,18,0,0
24,5,19,0,0
24,5,20,0,0
24,5,21,0,0
24,5,22,0,0
24,5,23,0,0
24,5,24,0,7842
24,5,25,0,0
24,5,26,0,0
24,5,27,0,0
24,5,28,0,7865
24,5,29,0,0
24,5,30,0,7861
24,5,31,0,7933
25,0,0,928914,71086
25,1,0,928914,0
25,1,1,8063,63023
25,2,0,921081,7833
25,2,1,0,8063
25,2,2,0,0
25,2,3,0,63023
25,3,0,913228,7853
25,3,1,0,0
25,3,2,0,0
25,3,3,0,0
25,3,4,0,7833
25,3,5,0,8063
25,3,6,0,0
25,3,7,0,63023
25,4,0,905269,7959
25,4,1,0,0
25,4,2,0,0
25,4,3,0,0
25,4,4,0,0
25,4,5,0,0
25,4,6,0,0
25,4,7,0,0
25,4,8,0,7853
25,4,9,0,0
25,4,10,0,0
25,4,11,0,0
25,4,12,0,7833
25,4,13,0,8063
25,4,14,0,0
25,4,15,0,63023
25,5,0,897371,7898
25,5,1,0,0
25,5,2,0,0
25,5,3,0,0
25,5,4,0,0
25,5,5,0,0
25,5,6,0,0
25,5,7,0,0
25,5,8,0,0
25,5,9,0,0
25,5,10,0,0
25,5,11,0,0
25,5,12,0,0
25,5,13,0,0
25,5,14,0,0
25,5,15,0,0
25,5,16,0,7959
25,5,17,0,0
25,5,18,0,0
25,5,19,0,0
25,5,20,0,0
25,5,21,0,0
25,5,22,0,0
25,5,23,0,0
25,5,24,0,7853
25,5,25,0,0
25,5,26,0,0
25,5,27,0,0
25,5,28,0,7833
25,5,29,0,8063
25,5,30,0,0
25,5,31,0,63023
26,0,0,992067,7933
26,1,0,984206,7861
26,1,1,0,7933
26,2,0,976341,7865
26,2,1,0,0
26,2,2,0,7861
26,2,3,0,7933
26,3,0,952947,23394
26,3,1,0,0
26,3,2,0,0
26,3,3,0,0
26,3,4,0,7865
26,3,5,0,0
26,3,6,0,7861
26,3,7,0,7933
26,4,0,944952,7995
26,4,1,0,0
26,4,2,0,0
26,4,3,0,0
26,4,4,0,0
26,4,5,0,0
26,4,6,0,0
26,4,7,0,0
26,4,8,0,23394
26,4,9,0,0
26,4,10,0,0
26,4,11,0,0
26,4,12,0,7865
26,4,13,0,0
26,4,14,0,7861
26,4,15,0,7933
26,5,0,936977,7975
26,5,1,0,0
26,5,2,0,0
26,5,3,0,0
26,5,4,0,0
26,5,5,0,0
26,5,6,0,0
26,5,7,0,0
26,5,8,0,0
26,5,9,0,0
26,5,10,0,0
26,5,11,0,0
26,5,12,0,0
26,5,13,0,0
26,5,14,0,0
26,5,15,0,0
26,5,16,0,7995
26,5,17,0,0
26,5,18,0,0
26,5,19,0,0
26,5,20,0,0
26,5,21,0,0
26,5,22,0,0
26,5,23,0,0
26,5,24,0,23394
26,5,25,0,0
26,5,26,0,0
26,5,27,0,0
26,5,28,0,7865
26,5,29,0,0
26,5,30,0,7861
26,5,31,0,7933
27,0,0,928914,71086
27,1,0,928914,0
27,1,1,8063,63023
27,2,0,921081,7833
27,2,1,0,8063
27,2,2,0,0
27,2,3,0,63023
27,3,0,913228,7853
27,3,1,0,0
27,3,2,0,0
27,3,3,0,0
27,3,4,0,7833
27,3,5,0,8063
27,3,6,0,0
27,3,7,0,63023
27,4,0,905269,7959
27,4,1,0,0
27,4,2,0,0
27,4,3,0,0
27,4,4,0,0
27,4,5,0,0
27,4,6,0,0
27,4,7,0,0
27,4,8,0,7853
27,4,9,0,0
27,4,10,0,0
27,4,11,0,0
27,4,12,0,7833
27,4,13,0,8063
27,4,14,0,0
27,4,15,0,63023
27,5,0,897371,7898
27,5,1,0,0
27,5,2,0,0
27,5,3,0,0
27,5,4,0,0
27,5,5,0,0
27,5,6,0,0
27,5,7,0,0
27,5,8,0,0
27,5,9,0,0
27,5,10,0,0
27,5,11,0,0
27,5,12,0,0
27,5,13,0,0
27,5,14,0,0
27,5,15,0,0
27,5,16,0,7959
27,5,17,0,0
27,5,18,0,0
27,5,19,0,0
27,5,20,0,0
27,5,21,0,0
27,5,22,0,0
27,5,23,0,0
27,5,24,0,7853
27,5,25,0,0
27,5,26,0,0
27,5,27,0,0
27,5,28,0,7833
27,5,29,0,8063
27,5,30,0,0
27,5,31,0,63023
28,0,0,992067,7933
28,1,0,984206,7861
28,1,1,0,7933
28,2,0,976341,7865
28,2,1,0,0
28,2,2,0,7861
28,2,3,0,7933
28,3,0,968499,7842
28,3,1,0,0
28,3,2,0,0
28,3,3,0,0
28,3,4,0,7865
28,3,5,0,0
28,3,6,0,7861
28,3,7,0,7933
28,4,0,960658,7841
28,4,1,0,0
28,4,2,0,0
28,4,3,0,0
28,4,4,0,0
28,4,5,0,0
28,4,6,0,0
28,4,7,0,0
28,4,8,0,7842
28,4,9,0,0
28,4,10,0,0
28,4,11,0,0
28,4,12,0,7865
28,4,13,0,0
28,4,14,0,7861
28,4,15,0,7933
28,5,0,952947,7711
28,5,1,0,0
28,5,2,0,0
28,5,3,0,0
28,5,4,0,0
28,5,5,0,0
28,5,6,0,0
28,5,7,0,0
28,5,8,0,0
28,5,9,0,0
28,5,10,0,0
28,5,11,0,0
28,5,12,0,0
28,5,13,0,0
28,5,14,0,0
28,5,15,0,0
28,5,16,0,7841
28,5,17,0,0
28,5,18,0,0
28,5,19,0,0
28,5,20,0,0
28,5,21,0,0
28,5,22,0,0
28,5,23,0,0
28,5,24,0,7842
28,5,25,0,0
28,5,26,0,0
28,5,27,0,0
28,5,28,0,7865
28,5,29,0,0
28,5,30,0,7861
28,5,31,0,7933
29,0,0,944952,55048
29,1,0,944952,0
29,1,1,7995,47053
29,2,0,936977,7975
29,2,1,0,7995
29,2,2,0,0
29,2,3,0,47053
29,3,0,928914,8063
29,3,1,0,0
29,3,2,0,0
29,3,3,0,0
29,3,4,0,7975
29,3,5,0,7995
29,3,6,0,0
29,3,7,0,47053
29,4,0,921081,7833
29,4,1,0,0
29,4,2,0,0
29,4,3,0,0
29,4,4,0,0
29,4,5,0,0
29,4,6,0,0
29,4,7,0,0
29,4,8,0,8063
29,4,9,0,0
29,4,10,0,0
29,4,11,0,0
29,4,12,0,7975
29,4,13,0,7995
29,4,14,0,0
29,4,15,0,47053
29,5,0,913228,7853
29,5,1,0,0
29,5,2,0,0
29,5,3,0,0
29,5,4,0,0
29,5,5,0,0
29,5,6,0,0
29,5,7,0,0
29,5,8,0,0
29,5,9,0,0
29,5,10,0,0
29,5,11,0,0
29,5,12,0,0
29,5,13,0,0
29,5,14,0,0
29,5,15,0,0
29,5,16,0,7833
29,5,17,0,0
29,5,18,0,0
29,5,19,0,0
29,5,20,0,0
29,5,21,0,0
29,5,22,0,0
29,5,23,0,0
29,5,24,0,8063
29,5,25,0,0
29,5,26,0,0
29,5,27,0,0
29,5,28,0,7975
29,5,29,0,7995
29,5,30,0,0
29,5,31,0,47053
30,0,0,992067,7933
30,1,0,984206,7861
30,1,1,0,7933
30,2,0,976341,7865
30,2,1,0,0
30,2,2,0,7861
30,2,3,0,7933
30,3,0,968499,7842
30,3,1,0,0
30,3,2,0,0
30,3,3,0,0
30,3,4,0,7865
30,3,5,0,0
30,3,6,0,7861
30,3,7,0,7933
30,4,0,960658,7841
30,4,1,0,0
30,4,2,0,0
30,4,3,0,0
30,4,4,0,0
30,4,5,0,0
30,4,6,0,0
30,4,7,0,0
30,4,8,0,7842
30,4,9,0,0
30,4,10,0,0
30,4,11,0,0
30,4,12,0,7865
30,4,13,0,0
30,4,14,0,7861
30,4,15,0,7933
30,5,0,952947,7711
30,5,1,0,0
30,5,2,0,0
30,5,3,0,0
30,5,4,0,0
30,5,5,0,0
30,5,6,0,0
30,5,7,0,0
30,5,8,0,0
30,5,9,0,0
30,5,10,0,0
30,5,11,0,0
30,5,12,0,0
30,5,13,0,0
30,5,14,0,0
30,5,15,0,0
30,5,16,0,7841
30,5,17,0,0
30,5,18,0,0
30,5,19,0,0
30,5,20,0,0
30,5,21,0,0
30,5,22,0,0
30,5,23,0,0
30,5,24,0,7842
30,5,25,0,0
30,5,26,0,0
30,5,27,0,0
30,5,28,0,7865
30,5,29,0,0
30,5,30,0,7861
30,5,31,0,7933
31,0,0,944952,55048
31,1,0,944952,0
31,1,1,7995,47053
31,2,0,936977,7975
31,2,1,0,7995
31,2,2,0,0
31,2,3,0,47053
31,3,0,928914,8063
31,3,1,0,0
31,3,2,0,0
31,3,3,0,0
31,3,4,0,7975
31,3,5,0,7995
31,3,6,0,0
31,3,7,0,47053
31,4,0,921081,7833
31,4,1,0,0
31,4,2,0,0
31,4,3,0,0
31,4,4,0,0
31,4,5,0,0
31,4,6,0,0
31,4,7,0,0
31,4,8,0,8063
31,4,9,0,0
31,4,10,0,0
31,4,11,0,0
31,4,12,0,7975
31,4,13,0,7995
31,4,14,0,0
31,4,15,0,47053
31,5,0,913228,7853
31,5,1,0,0
31,5,2,0,0
31,5,3,0,0
31,5,4,0,0
31,5,5,0,0
31,5,6,0,0
31,5,7,0,0
31,5,8,0,0
31,5,9,0,0
31,5,10,0,0
31,5,11,0,0
31,5,12,0,0
31,5,13,0,0
31,5,14,0,0
31,5,15,0,0
31,5,16,0,7833
31,5,17,0,0
31,5,18,0,0
31,5,19,0,0
31,5,20,0,0
31,5,21,0,0
31,5,22,0,0
31,5,23,0,0
31,5,24,0,8063
31,5,25,0,0
31,5,26,0,0
31,5,27,0,0
31,5,28,0,7975
31,5,29,0,7995
31,5,30,0,0
31,5,31,0,47053
32,0,0,944952,55048
32,1,0,944952,0
32,1,1,7995,47053
32,2,0,936977,7975
32,2,1,0,7995
32,2,2,0,0
32,2,3,0,47053
32,3,0,928914,8063
32,3,1,0,0
32,3,2,0,0
32,3,3,0,0
32,3,4,0,7975
32,3,5,0,7995
32,3,6,0,0
32,3,7,0,47053
32,4,0,921081,7833
32,4,1,0,0
32,4,2,0,0
32,4,3,0,0
32,4,4,0,0
32,4,5,0,0
32,4,6,0,0
32,4,7,0,0
32,4,8,0,8063
32,4,9,0,0
32,4,10,0,0
32,4,11,0,0
32,4,12,0,7975
32,4,13,0,7995
32,4,14,0,0
32,4,15,0,47053
32,5,0,913228,7853
32,5,1,0,0
32,5,2,0,0
32,5,3,0,0
32,5,4,0,0
32,5,5,0,0
32,5,6,0,0
32,5,7,0,0
32,5,8,0,0
32,5,9,0,0
32,5,10,0,0
32,5,11,0,0
32,5,12,0,0
32,5,13,0,0
32,5,14,0,0
32,5,15,0,0
32,5,16,0,7833
32,5,17,0,0
32,5,18,0,0
32,5,19,0,0
32,5,20,0,0
32,5,21,0,0
32,5,22,0,0
32,5,23,0,0
32,5,24,0,8063
32,5,25,0,0
32,5,26,0,0
32,5,27,0,0
32,5,28,0,7975
32,5,29,0,7995
32,5,30,0,0
32,5,31,0,47053
33,0,0,992067,7933
33,1,0,984206,7861
33,1,1,0,7933
33,2,0,976341,7865
33,2,1,0,0
33,2,2,0,7861
33,2,3,0,7933
33,3,0,968499,7842
33,3,1,0,0
33,3,2,0,0
33,3,3,0,0
33,3,4,0,7865
33,3,5,0,0
33,3,6,0,7861
33,3,7,0,7933
33,4,0,960658,7841
33,4,1,0,0
33,4,2,0,0
33,4,3,0,0
33,4,4,0,0
33,4,5,0,0
33,4,6,0,0
33,4,7,0,0
33,4,8,0,7842
33,4,9,0,0
33,4,10,0,0
33,4,11,0,0
33,4,12,0,7865
33,4,13,0,0
33,4,14,0,7861
33,4,15,0,7933
33,5,0,952947,7711
33,5,1,0,0
33,5,2,0,0
33,5,3,0,0
33,5,4,0,0
33,5,5,0,0
33,5,6,0,0
33,5,7,0,0
33,5,8,0,0
33,5,9,0,0
33,5,10,0,0
33,5,11,0,0
33,5,12,0,0
33,5,13,0,0
33,5,14,0,0
33,5,15,0,0
33,5,16,0,7841
33,5,17,0,0
33,5,18,0,0
33,5,19,0,0
33,5,20,0,0
33,5,21,0,0
33,5,22,0,0
33,5,23,0,0
33,5,24,0,7842
33,5,25,0,0
33,5,26,0,0
33,5,27,0,0
33,5,28,0,7865
33,5,29,0,0
33,5,30,0,7861
33,5,31,0,7933
34,0,0,944952,55048
34,1,0,944952,0
34,1,1,7995,47053
34,2,0,936977,7975
34,2,1,0,7995
34,2,2,0,0
34,2,3,0,47053
34,3,0,928914,8063
34,3,1,0,0
34,3,2,0,0
34,3,3,0,0
34,3,4,0,7975
34,3,5,0,7995
34,3,6,0,0
34,3,7,0,47053
34,4,0,921081,7833
34,4,1,0,0
34,4,2,0,0
34,4,3,0,0
34,4,4,0,0
34,4,5,0,0
34,4,6,0,0
34,4,7,0,0
34,4,8,0,8063
34,4,9,0,0
34,4,10,0,0
34,4,11,0,0
34,4,12,0,7975
34,4,13,0,7995
34,4,14,0,0
34,4,15,0,47053
34,5,0,913228,7853
34,5,1,0,0
34,5,2,0,0
34,5,3,0,0
34,5,4,0,0
34,5,5,0,0
34,5,6,0,0
34,5,7,0,0
34,5,8,0,0
34,5,9,0,0
34,5,10,0,0
34,5,11,0,0
34,5,12,0,0
34,5,13,0,0
34,5,14,0,0
34,5,15,0,0
34,5,16,0,7833
34,5,17,0,0
34,5,18,0,0
34,5,19,0,0
34,5,20,0,0
34,5,21,0,0
34,5,22,0,0
34,5,23,0,0
34,5,24,0,8063
34,5,25,0,0
34,5,26,0,0
34,5,27,0,0
34,5,28,0,7975
34,5,29,0,7995
34,5,30,0,0
34,5,31,0,47053
35,0,0,992067,7933
35,1,0,984206,7861
35,1,1,0,7933
35,2,0,976341,7865
35,2,1,0,0
35,2,2,0,7861
35,2,3,0,7933
35,3,0,968499,7842
35,3,1,0,0
35,3,2,0,0
35,3,3,0,0
35,3,4,0,7865
35,3,5,0,0
35,3,6,0,7861
35,3,7,0,7933
35,4,0,960658,7841
35,4,1,0,0
35,4,2,0,0
35,4,3,0,0
35,4,4,0,0
35,4,5,0,0
35,4,6,0,0
35,4,7,0,0
35,4,8,0,7842
35,4,9,0,0
35,4,10,0,0
35,4,11,0,0
35,4,12,0,7865
35,4,13,0,0
35,4,14,0,7861
35,4,15,0,7933
35,5,0,952947,7711
35,5,1,0,0
35,5,2,0,0
35,5,3,0,0
35,5,4,0,0
35,5,5,0,0
35,5,6,0,0
35,5,7,0,0
35,5,8,0,0
35,5,9,0,0
35,5,10,0,0
35,5,11,0,0
35,5,12,0,0
35,5,13,0,0
35,5,14,0,0
35,5,15,0,0
35,5,16,0,7841
35,5,17,0,0
35,5,18,0,0
35,5,19,0,0
35,5,20,0,0
35,5,21,0,0
35,5,22,0,0
35,5,23,0,0
35,5,24,0,7842
35,5,25,0,0
35,5,26,0,0
35,5,27,0,0
35,5,28,0,7865
35,5,29,0,0
35,5,30,0,7861
35,5,31,0,7933
36,0,0,944952,55048
36,1,0,944952,0
36,1,1,7995,47053
36,2,0,936977,7975
36,2,1,0,7995
36,2,2,0,0
36,2,3,0,47053
36,3,0,928914,8063
36,3,1,0,0
36,3,2,0,0
36,3,3,0,0
36,3,4,0,7975
36,3,5,0,7995
36,3,6,0,0
36,3,7,0,47053
36,4,0,921081,7833
36,4,1,0,0
36,4,2,0,0
36,4,3,0,0
36,4,4,0,0
36,4,5,0,0
36,4,6,0,0
36,4,7,0,0
36,4,8,0,8063
36,4,9,0,0
36,4,10,0,0
36,4,11,0,0
36,4,12,0,7975
36,4,13,0,7995
36,4,14,0,0
36,4,15,0,47053
36,5,0,913228,7853
36,5,1,0,0
36,5,2,0,0
36,5,3,0,0
36,5,4,0,0
36,5,5,0,0
36,5,6,0,0
36,5,7,0,0
36,5,8,0,0
36,5,9,0,0
36,5,10,0,0
36,5,11,0,0
36,5,12,0,0
36,5,13,0,0
36,5,14,0,0
36,5,15,0,0
36,5,16,0,7833
36,5,17,0,0
36,5,18,0,0
36,5,19,0,0
36,5,20,0,0
36,5,21,0,0
36,5,22,0,0
36,5,23,0,0
36,5,24,0,8063
36,5,25,0,0
36,5,26,0,0
36,5,27,0,0
36,5,28,0,7975
36,5,29,0,7995
36,5,30,0,0
36,5,31,0,47053
37,0,0,881557,118443
37,1,0,873569,7988
37,1,1,0,118443
37,2,0,865651,7918
37,2,1,0,0
37,2,2,0,7988
37,2,3,0,118443
37,3,0,857820,7831
37,3,1,0,0
37,3,2,0,0
37,3,3,0,0
37,3,4,0,7918
37,3,5,0,0
37,3,6,0,7988
37,3,7,0,118443
37,4,0,850002,7818
37,4,1,0,0
37,4,2,0,0
37,4,3,0,0
37,4,4,0,0
37,4,5,0,0
37,4,6,0,0
37,4,7,0,0
37,4,8,0,7831
37,4,9,0,0
37,4,10,0,0
37,4,11,0,0
37,4,12,0,7918
37,4,13,0,0
37,4,14,0,7988
37,4,15,0,118443
37,5,0,842267,7735
37,5,1,0,0
37,5,2,0,0
37,5,3,0,0
37,5,4,0,0
37,5,5,0,0
37,5,6,0,0
37,5,7,0,0
37,5,8,0,0
37,5,9,0,0
37,5,10,0,0
37,5,11,0,0
37,5,12,0,0
37,5,13,0,0
37,5,14,0,0
37,5,15,0,0
37,5,16,0,7818
37,5,17,0,0
37,5,18,0,0
37,5,19,0,0
37,5,20,0,0
37,5,21,0,0
37,5,22,0,0
37,5,23,0,0
37,5,24,0,7831
37,5,25,0,0
37,5,26,0,0
37,5,27,0,0
37,5,28,0,7918
37,5,29,0,0
37,5,30,0,7988
37,5,31,0,118443
38,0,0,992067,7933
38,1,0,889471,102596
38,1,1,0,7933
38,2,0,881557,7914
38,2,1,0,0
38,2,2,0,102596
38,2,3,0,7933
38,3,0,873569,7988
38,3,1,0,0
38,3,2,0,0
38,3,3,0,0
38,3,4,0,7914
38,3,5,0,0
38,3,6,0,102596
38,3,7,0,7933
38,4,0,873569,0
38,4,1,0,0
38,4,2,0,0
38,4,3,0,0
38,4,4,0,0
38,4,5,0,0
38,4,6,0,0
38,4,7,0,0
38,4,8,7988,0
38,4,9,0,0
38,4,10,0,0
38,4,11,0,0
38,4,12,7914,0
38,4,13,0,0
38,4,14,7900,94696
38,4,15,0,7933
38,5,0,865651,7918
38,5,1,0,0
38,5,2,0,0
38,5,3,0,0
38,5,4,0,0
38,5,5,0,0
38,5,6,0,0
38,5,7,0,0
38,5,8,0,7988
38,5,9,0,0
38,5,10,0,0
38,5,11,0,0
38,5,12,0,7914
38,5,13,0,0
38,5,14,0,7900
38,5,15,0,0
38,5,16,0,0
38,5,17,0,0
38,5,18,0,0
38,5,19,0,0
38,5,20,0,0
38,5,21,0,0
38,5,22,0,0
38,5,23,0,0
38,5,24,0,0
38,5,25,0,0
38,5,26,0,0
38,5,27,0,0
38,5,28,0,0
38,5,29,0,0
38,5,30,0,94696
38,5,31,0,7933
39,0,0,992067,7933
39,1,0,984206,7861
39,1,1,0,7933
39,2,0,976341,7865
39,2,1,0,0
39,2,2,0,7861
39,2,3,0,7933
39,3,0,968499,7842
39,3,1,0,0
39,3,2,0,0
39,3,3,0,0
39,3,4,0,7865
39,3,5,0,0
39,3,6,0,7861
39,3,7,0,7933
39,4,0,960658,7841
39,4,1,0,0
39,4,2,0,0
39,4,3,0,0
39,4,4,0,0
39,4,5,0,0
39,4,6,0,0
39,4,7,0,0
39,4,8,0,7842
39,4,9,0,0
39,4,10,0,0
39,4,11,0,0
39,4,12,0,7865
39,4,13,0,0
39,4,14,0,7861
39,4,15,0,7933
39,5,0,952947,7711
39,5,1,0,0
39,5,2,0,0
39,5,3,0,0
39,5,4,0,0
39,5,5,0,0
39,5,6,0,0
39,5,7,0,0
39,5,8,0,0
39,5,9,0,0
39,5,10,0,0
39,5,11,0,0
39,5,12,0,0
39,5,13,0,0
39,5,14,0,0
39,5,15,0,0
39,5,16,0,7841
39,5,17,0,0
39,5,18,0,0
39,5,19,0,0
39,5,20,0,0
39,5,21,0,0
39,5,22,0,0
39,5,23,0,0
39,5,24,0,7842
39,5,25,0,0
39,5,26,0,0
39,5,27,0,0
39,5,28,0,7865
39,5,29,0,0
39,5,30,0,7861
39,5,31,0,7933
40,0,0,944952,55048
40,1,0,944952,0
40,1,1,7995,47053
40,2,0,936977,7975
40,2,1,0,7995
40,2,2,0,0
40,2,3,0,47053
40,3,0,928914,8063
40,3,1,0,0
40,3,2,0,0
40,3,3,0,0
40,3,4,0,7975
40,3,5,0,7995
40,3,6,0,0
40,3,7,0,47053
40,4,0,921081,7833
40,4,1,0,0
40,4,2,0,0
40,4,3,0,0
40,4,4,0,0
40,4,5,0,0
40,4,6,0,0
40,4,7,0,0
40,4,8,0,8063
40,4,9,0,0
40,4,10,0,0
40,4,11,0,0
40,4,12,0,7975
40,4,13,0,7995
40,4,14,0,0
40,4,15,0,47053
40,5,0,913228,7853
40,5,1,0,0
40,5,2,0,0
40,5,3,0,0
40,5,4,0,0
40,5,5,0,0
40,5,6,0,0
40,5,7,0,0
40,5,8,0,0
40,5,9,0,0
40,5,10,0,0
40,5,11,0,0
40,5,12,0,0
40,5,13,0,0
40,5,14,0,0
40,5,15,0,0
40,5,16,0,7833
40,5,17,0,0
40,5,18,0,0
40,5,19,0,0
40,5,20,0,0
40,5,21,0,0
40,5,22,0,0
40,5,23,0,0
40,5,24,0,8063
40,5,25,0,0
40,5,26,0,0
40,5,27,0,0
40,5,28,0,7975
40,5,29,0,7995
40,5,30,0,0
40,5,31,0,47053
41,0,0,992067,7933
41,1,0,889471,102596
41,1,1,0,7933
41,2,0,881557,7914
41,2,1,0,0
41,2,2,0,102596
41,2,3,0,7933
41,3,0,873569,7988
41,3,1,0,0
41,3,2,0,0
41,3,3,0,0
41,3,4,0,7914
41,3,5,0,0
41,3,6,0,102596
41,3,7,0,7933
41,4,0,873569,0
41,4,1,0,0
41,4,2,0,0
41,4,3,0,0
41,4,4,0,0
41,4,5,0,0
41,4,6,0,0
41,4,7,0,0
41,4,8,7988,0
41,4,9,0,0
41,4,10,0,0
41,4,11,0,0
41,4,12,7914,0
41,4,13,0,0
41,4,14,7900,94696
41,4,15,0,7933
41,5,0,865651,7918
41,5,1,0,0
41,5,2,0,0
41,5,3,0,0
41,5,4,0,0
41,5,5,0,0
41,5,6,0,0
41,5,7,0,0
41,5,8,0,7988
41,5,9,0,0
41,5,10,0,0
41,5,11,0,0
41,5,12,0,7914
41,5,13,0,0
41,5,14,0,7900
41,5,15,0,0
41,5,16,0,0
41,5,17,0,0
41,5,18,0,0
41,5,19,0,0
41,5,20,0,0
41,5,21,0,0
41,5,22,0,0
41,5,23,0,0
41,5,24,0,0
41,5,25,0,0
41,5,26,0,0
41,5,27,0,0
41,5,28,0,0
41,5,29,0,0
41,5,30,0,94696
41,5,31,0,7933
42,0,0,992067,7933
42,1,0,984206,7861
42,1,1,0,7933
42,2,0,976341,7865
42,2,1,0,0
42,2,2,0,7861
42,2,3,0,7933
42,3,0,968499,7842
42,3,1,0,0
42,3,2,0,0
42,3,3,0,0
42,3,4,0,7865
42,3,5,0,0
42,3,6,0,7861
42,3,7,0,7933
42,4,0,960658,7841
42,4,1,0,0
42,4,2,0,0
42,4,3,0,0
42,4,4,0,0
42,4,5,0,0
42,4,6,0,0
42,4,7,0,0
42,4,8,0,7842
42,4,9,0,0
42,4,10,0,0
42,4,11,0,0
42,4,12,0,7865
42,4,13,0,0
42,4,14,0,7861
42,4,15,0,7933
42,5,0,952947,7711
